CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,CustomerAgeCluster
710813733,Existing Customer,48,Male,Uneducated,Married,$60K - $80K,Silver,35,3,4,33791,Fourties
721084833,Existing Customer,48,Male,High School,Married,$40K - $60K,Silver,34,0,2,17657,Fourties
711258108,Existing Customer,54,Male,College,Married,$120K +,Blue,44,3,2,2821,Fifties
710149008,Existing Customer,59,Male,High School,Married,Less than $40K,Blue,47,3,4,1479,Fifties
711902058,Existing Customer,35,Male,Graduate,Married,$60K - $80K,Blue,36,3,2,1438.3,Thirties
716757033,Existing Customer,37,Male,Post-Graduate,Married,$40K - $60K,Blue,27,1,4,6859,Thirties
712688433,Existing Customer,36,Male,High School,Divorced,$120K +,Blue,36,2,3,3404,Thirties
713203908,Existing Customer,26,Male,Uneducated,Single,$40K - $60K,Blue,15,1,3,2158,Twenties
711772008,Attrited Customer,35,Female,Graduate,Single,Less than $40K,Blue,22,2,1,1890,Thirties
708799983,Attrited Customer,40,Male,Post-Graduate,Married,$60K - $80K,Blue,36,3,4,18386,Fourties
778882758,Existing Customer,55,Female,Unknown,Married,Unknown,Blue,36,5,4,3602,Fifties
709157133,Existing Customer,39,Male,Unknown,Divorced,$80K - $120K,Blue,34,1,3,3766,Thirties
741344808,Existing Customer,39,Female,Graduate,Married,Less than $40K,Blue,32,2,4,5634,Thirties
739692933,Existing Customer,46,Female,Unknown,Single,$40K - $60K,Blue,29,2,4,3126,Fourties
766429908,Existing Customer,49,Male,High School,Unknown,$60K - $80K,Blue,42,1,2,3017,Fourties
802087683,Existing Customer,32,Male,Post-Graduate,Married,$60K - $80K,Blue,26,2,3,5478,Thirties
712491108,Existing Customer,35,Male,Post-Graduate,Married,$80K - $120K,Blue,20,3,4,13046,Thirties
714767508,Existing Customer,39,Male,Graduate,Married,$40K - $60K,Blue,31,3,2,8687,Thirties
720376008,Existing Customer,53,Female,Graduate,Married,Less than $40K,Blue,40,2,4,6174,Fifties
779126658,Existing Customer,26,Female,Graduate,Single,$40K - $60K,Blue,13,1,2,5655,Twenties
793222008,Existing Customer,32,Male,High School,Married,$60K - $80K,Blue,26,2,3,5397,Thirties
720812433,Existing Customer,54,Male,College,Married,$120K +,Blue,46,1,2,28465,Fifties
717623583,Existing Customer,36,Female,High School,Married,Less than $40K,Blue,27,2,4,3444,Thirties
708878508,Existing Customer,45,Female,High School,Married,Less than $40K,Blue,37,1,3,2104,Fourties
710043408,Existing Customer,49,Male,Graduate,Married,$80K - $120K,Blue,37,1,4,15610,Fourties
789079758,Existing Customer,44,Male,Doctorate,Unknown,$120K +,Blue,32,2,3,34516,Fourties
721311333,Existing Customer,32,Male,High School,Married,Unknown,Blue,22,1,4,16912,Thirties
710749458,Existing Customer,64,Female,Doctorate,Married,Less than $40K,Blue,53,1,3,5462,Sixties
778275783,Existing Customer,37,Female,Unknown,Unknown,Less than $40K,Blue,27,1,2,2868,Thirties
799498158,Existing Customer,31,Male,Post-Graduate,Married,$60K - $80K,Blue,22,1,3,2685,Thirties
716334258,Existing Customer,49,Female,Uneducated,Divorced,$40K - $60K,Blue,36,1,2,5238,Fourties
716075208,Existing Customer,32,Female,High School,Married,Less than $40K,Blue,22,2,4,4561,Thirties
780276258,Existing Customer,53,Male,High School,Married,$120K +,Blue,39,2,3,13091,Fifties
789282333,Existing Customer,62,Female,Graduate,Married,Unknown,Blue,51,3,3,10826,Sixties
811571733,Existing Customer,26,Female,Unknown,Single,Unknown,Blue,13,2,2,2600,Twenties
709429533,Existing Customer,49,Female,Graduate,Divorced,Unknown,Blue,35,3,4,2561,Fourties
715247508,Existing Customer,30,Female,Graduate,Married,Less than $40K,Blue,36,2,2,7087,Thirties
718784358,Existing Customer,34,Male,Uneducated,Single,$120K +,Blue,36,3,2,34516,Thirties
751450008,Existing Customer,41,Male,Post-Graduate,Single,$40K - $60K,Blue,32,2,4,10266,Fourties
719227233,Existing Customer,27,Female,Unknown,Single,Less than $40K,Blue,36,3,3,1553,Twenties
711050058,Existing Customer,33,Female,Uneducated,Married,$40K - $60K,Blue,23,2,4,6732,Thirties
779040408,Existing Customer,56,Male,High School,Married,$120K +,Blue,37,1,2,12181,Fifties
714024858,Existing Customer,36,Male,High School,Married,$80K - $120K,Blue,27,1,2,7056,Thirties
789849108,Existing Customer,35,Male,Graduate,Single,$60K - $80K,Blue,25,1,2,14365,Thirties
710391258,Existing Customer,27,Male,Graduate,Married,$40K - $60K,Blue,36,2,4,11473,Twenties
718830183,Existing Customer,46,Male,High School,Single,$60K - $80K,Blue,38,2,4,23996,Fourties
779696883,Existing Customer,48,Male,Graduate,Divorced,$60K - $80K,Blue,33,2,4,2998,Fourties
719249733,Existing Customer,54,Male,Unknown,Single,$80K - $120K,Blue,36,2,2,30011,Fifties
737971833,Existing Customer,38,Male,Graduate,Married,$60K - $80K,Blue,31,3,3,2405,Thirties
772468983,Existing Customer,36,Male,Post-Graduate,Married,$80K - $120K,Blue,26,4,2,21927,Thirties
710990283,Existing Customer,56,Male,High School,Married,$80K - $120K,Blue,36,1,2,3906,Fifties
808750458,Existing Customer,32,Male,Doctorate,Single,$60K - $80K,Blue,27,3,3,10029,Thirties
719692983,Existing Customer,36,Male,Doctorate,Married,$60K - $80K,Blue,30,3,4,4934,Thirties
719125158,Existing Customer,35,Female,High School,Single,Less than $40K,Silver,15,2,2,13882,Thirties
787509408,Existing Customer,26,Male,College,Single,Unknown,Blue,13,3,2,2347,Twenties
719206308,Existing Customer,32,Male,High School,Married,$60K - $80K,Blue,24,2,2,4116,Thirties
717141858,Existing Customer,56,Female,High School,Single,$40K - $60K,Blue,36,1,2,13904,Fifties
713172408,Existing Customer,54,Male,Unknown,Married,$80K - $120K,Blue,43,2,4,32558,Fifties
720314583,Existing Customer,54,Male,Unknown,Married,$80K - $120K,Blue,44,1,2,12902,Fifties
708347583,Existing Customer,37,Female,Uneducated,Married,Less than $40K,Blue,36,1,4,2509,Thirties
711006783,Existing Customer,38,Female,Graduate,Single,Less than $40K,Blue,22,3,3,2484,Thirties
718274283,Existing Customer,35,Male,College,Single,$60K - $80K,Blue,36,1,3,2780,Thirties
803977008,Existing Customer,39,Male,Unknown,Married,$60K - $80K,Blue,34,2,4,5219,Thirties
715216908,Existing Customer,48,Male,Doctorate,Single,$80K - $120K,Blue,36,3,4,18102,Fourties
779611008,Existing Customer,29,Male,Graduate,Married,$40K - $60K,Blue,18,3,4,4532,Twenties
811467708,Existing Customer,33,Male,Graduate,Married,$80K - $120K,Blue,28,2,2,22399,Thirties
812597508,Existing Customer,39,Female,High School,Married,$40K - $60K,Blue,34,5,3,4489,Thirties
718651083,Existing Customer,35,Female,Graduate,Single,Unknown,Blue,25,1,4,10329,Thirties
708577308,Existing Customer,43,Female,Unknown,Divorced,Less than $40K,Blue,36,2,3,2637,Fourties
813990483,Existing Customer,27,Female,High School,Married,Less than $40K,Blue,22,1,2,1864,Twenties
816319008,Existing Customer,52,Female,Graduate,Single,Unknown,Blue,47,3,3,13276,Fifties
789627258,Existing Customer,31,Male,Graduate,Single,$40K - $60K,Blue,25,3,3,1935,Thirties
713346558,Existing Customer,45,Male,Graduate,Divorced,$60K - $80K,Blue,37,2,4,6784,Fourties
708744933,Existing Customer,35,Male,High School,Married,$60K - $80K,Blue,36,2,4,19127,Thirties
708828258,Existing Customer,55,Male,College,Married,$120K +,Blue,37,2,3,32641,Fifties
713511108,Existing Customer,61,Male,Uneducated,Married,$40K - $60K,Blue,47,3,4,1438.3,Sixties
710208633,Existing Customer,37,Female,Graduate,Married,Less than $40K,Blue,31,2,2,2417,Thirties
824165658,Existing Customer,38,Male,Unknown,Married,$80K - $120K,Blue,34,1,3,19259,Thirties
826513233,Existing Customer,54,Female,Unknown,Married,Less than $40K,Blue,50,2,2,3796,Fifties
788789658,Existing Customer,40,Male,Unknown,Unknown,$80K - $120K,Blue,22,1,4,4042,Fourties
717837858,Existing Customer,47,Male,College,Married,$120K +,Blue,34,1,2,17603,Fourties
709382958,Existing Customer,55,Female,Graduate,Married,$40K - $60K,Blue,46,1,4,2894,Fifties
716253858,Existing Customer,37,Male,Post-Graduate,Married,$80K - $120K,Blue,26,1,2,16730,Thirties
713725683,Existing Customer,36,Female,College,Single,Less than $40K,Blue,27,3,2,3282,Thirties
710364258,Existing Customer,53,Female,Uneducated,Married,Unknown,Blue,41,2,2,15815,Fifties
816033783,Existing Customer,26,Male,High School,Single,$60K - $80K,Blue,21,2,3,1672,Twenties
715065483,Existing Customer,45,Female,Graduate,Divorced,Less than $40K,Blue,36,3,3,8121,Fourties
718751133,Existing Customer,36,Female,Unknown,Married,Less than $40K,Blue,26,1,4,3182,Thirties
713983308,Existing Customer,60,Male,Post-Graduate,Married,$60K - $80K,Blue,49,1,4,3182,Sixties
718418958,Attrited Customer,30,Male,Post-Graduate,Divorced,Less than $40K,Blue,36,2,4,5061,Thirties
779367858,Existing Customer,39,Male,High School,Married,$60K - $80K,Blue,28,3,3,6224,Thirties
711285633,Existing Customer,33,Female,Unknown,Single,Unknown,Blue,36,1,3,2735,Thirties
714974658,Existing Customer,48,Female,College,Married,Less than $40K,Blue,36,1,4,2464,Fourties
716374308,Existing Customer,39,Male,Graduate,Married,$60K - $80K,Blue,33,3,2,3477,Thirties
713416233,Existing Customer,38,Male,Graduate,Married,$80K - $120K,Blue,24,2,2,3242,Thirties
797643708,Existing Customer,47,Male,High School,Married,$120K +,Blue,41,1,4,27858,Fourties
808292958,Existing Customer,26,Male,Graduate,Single,Less than $40K,Blue,20,2,3,1438.3,Twenties
719831958,Existing Customer,49,Male,College,Single,$120K +,Blue,36,2,4,34516,Fourties
708860358,Existing Customer,38,Male,High School,Married,$80K - $120K,Blue,22,2,3,6361,Thirties
717385983,Existing Customer,30,Male,Graduate,Married,Less than $40K,Blue,21,6,2,2490,Thirties
719049033,Existing Customer,53,Male,High School,Married,$120K +,Blue,44,6,4,14057,Fifties
717581658,Existing Customer,49,Male,Unknown,Single,$60K - $80K,Blue,38,1,2,2461,Fourties
714347508,Existing Customer,35,Male,Uneducated,Single,$60K - $80K,Blue,21,3,3,7766,Thirties
803833608,Existing Customer,40,Male,Uneducated,Single,$40K - $60K,Silver,33,1,3,21308,Fourties
712576908,Existing Customer,30,Male,High School,Married,$60K - $80K,Blue,36,2,4,4516,Thirties
778511733,Existing Customer,42,Female,College,Single,$40K - $60K,Blue,30,3,2,5424,Fourties
721464783,Existing Customer,62,Female,Graduate,Married,Less than $40K,Blue,36,2,2,1764,Sixties
821179233,Attrited Customer,50,Female,Post-Graduate,Single,$40K - $60K,Blue,46,3,3,1493,Fifties
713126733,Existing Customer,56,Male,College,Married,$120K +,Blue,43,2,2,17539,Fifties
719688408,Existing Customer,45,Male,Graduate,Married,$80K - $120K,Silver,36,2,3,34516,Fourties
779811183,Existing Customer,35,Female,Uneducated,Married,Less than $40K,Blue,25,1,2,2149,Thirties
771086208,Existing Customer,57,Female,Graduate,Married,Less than $40K,Blue,44,4,4,6256,Fifties
715217733,Existing Customer,33,Female,High School,Single,Unknown,Blue,25,1,4,11922,Thirties
813752433,Attrited Customer,43,Female,Graduate,Single,Less than $40K,Blue,38,2,4,4075,Fourties
711876333,Existing Customer,53,Male,Graduate,Married,$80K - $120K,Blue,36,1,4,7290,Fifties
715256658,Existing Customer,50,Male,College,Single,$60K - $80K,Blue,36,3,2,5965,Fifties
711329658,Existing Customer,30,Male,High School,Married,$120K +,Blue,13,1,4,9007,Thirties
710227908,Existing Customer,37,Female,Graduate,Single,Less than $40K,Blue,36,2,3,6077,Thirties
716362008,Existing Customer,37,Male,Doctorate,Married,$40K - $60K,Blue,29,3,2,1808,Thirties
714939708,Existing Customer,45,Male,Graduate,Single,$80K - $120K,Blue,36,1,3,12810,Fourties
708083283,Attrited Customer,58,Male,Unknown,Single,$40K - $60K,Blue,45,1,3,3421,Fifties
719431608,Existing Customer,63,Female,College,Married,$40K - $60K,Blue,53,1,4,3118,Sixties
769411758,Existing Customer,43,Male,Graduate,Single,$60K - $80K,Blue,37,3,4,20013,Fourties
714248733,Existing Customer,26,Female,Unknown,Single,Unknown,Blue,13,1,2,4395,Twenties
804481608,Existing Customer,37,Female,Unknown,Single,Less than $40K,Blue,32,3,3,9661,Thirties
714631833,Existing Customer,53,Male,Graduate,Married,$60K - $80K,Blue,44,2,4,1973,Fifties
769751958,Existing Customer,55,Male,Unknown,Married,$120K +,Blue,49,2,4,9926,Fifties
717999183,Existing Customer,36,Male,High School,Married,$60K - $80K,Blue,36,3,3,4108,Thirties
713075283,Existing Customer,51,Male,High School,Single,$120K +,Blue,36,1,4,20741,Fifties
711561108,Existing Customer,36,Male,Graduate,Single,$80K - $120K,Blue,24,1,2,16335,Thirties
709854483,Existing Customer,35,Female,High School,Married,Unknown,Blue,17,3,3,4588,Thirties
713630733,Existing Customer,34,Female,Graduate,Single,Less than $40K,Blue,24,3,3,5712,Thirties
717599283,Existing Customer,57,Male,Doctorate,Married,$60K - $80K,Blue,36,1,2,5335,Fifties
806407308,Attrited Customer,54,Female,College,Single,Unknown,Blue,49,2,3,13184,Fifties
712730583,Existing Customer,29,Male,Uneducated,Married,$60K - $80K,Blue,20,2,3,8592,Twenties
712142733,Existing Customer,37,Female,Post-Graduate,Married,Less than $40K,Blue,26,3,2,1910,Thirties
720153258,Existing Customer,53,Female,College,Single,Less than $40K,Blue,45,3,3,6210,Fifties
814086333,Existing Customer,36,Male,College,Married,$40K - $60K,Blue,31,2,4,2220,Thirties
715524708,Existing Customer,49,Male,Unknown,Single,$40K - $60K,Silver,41,2,2,20756,Fourties
713307708,Existing Customer,64,Female,Unknown,Married,$40K - $60K,Blue,55,3,2,2895,Sixties
714069858,Existing Customer,53,Male,Graduate,Married,$60K - $80K,Blue,36,3,2,3539,Fifties
712789383,Existing Customer,52,Male,Graduate,Married,$120K +,Blue,44,1,4,9274,Fifties
787983633,Existing Customer,35,Female,Uneducated,Married,Less than $40K,Blue,26,1,3,3187,Thirties
758583708,Attrited Customer,37,Female,Graduate,Single,Less than $40K,Blue,24,1,4,2802,Thirties
717130383,Existing Customer,50,Male,Uneducated,Married,$60K - $80K,Blue,36,3,3,2334,Fifties
720770883,Existing Customer,65,Female,Graduate,Single,Less than $40K,Blue,56,3,3,1438.3,Sixties
716797758,Existing Customer,53,Female,Unknown,Married,Less than $40K,Blue,44,2,4,3519,Fifties
713835258,Existing Customer,53,Male,Unknown,Married,$120K +,Blue,48,2,3,3088,Fifties
720677733,Existing Customer,40,Male,Graduate,Married,$80K - $120K,Silver,36,3,0,34516,Fourties
718587858,Existing Customer,39,Male,High School,Married,$60K - $80K,Blue,31,1,4,11906,Thirties
710263608,Existing Customer,53,Female,High School,Married,Unknown,Blue,36,2,4,11098,Fifties
715055433,Existing Customer,36,Male,Uneducated,Married,$60K - $80K,Blue,22,3,4,2224,Thirties
715498308,Existing Customer,35,Female,Graduate,Married,$40K - $60K,Blue,36,3,4,3454,Thirties
708099183,Existing Customer,37,Female,High School,Single,Less than $40K,Blue,36,2,2,5723,Thirties
716452908,Existing Customer,36,Female,Unknown,Single,Less than $40K,Blue,36,2,3,9239,Thirties
789959283,Existing Customer,39,Male,College,Single,$80K - $120K,Blue,24,3,2,4061,Thirties
713536158,Existing Customer,65,Male,College,Married,Less than $40K,Blue,56,3,2,4189,Sixties
716750358,Existing Customer,45,Female,Unknown,Married,Less than $40K,Blue,32,1,3,6373,Fourties
815299833,Existing Customer,38,Female,Graduate,Married,Less than $40K,Blue,33,2,3,2228,Thirties
721003008,Attrited Customer,36,Female,Graduate,Married,Less than $40K,Blue,24,2,2,3261,Thirties
779883933,Existing Customer,40,Female,Graduate,Married,Less than $40K,Blue,24,3,2,8014,Fourties
716612958,Existing Customer,35,Female,College,Married,$40K - $60K,Blue,29,1,3,10980,Thirties
715859058,Existing Customer,54,Male,Post-Graduate,Married,$120K +,Blue,42,3,4,3092,Fifties
772031733,Existing Customer,40,Male,Graduate,Single,$80K - $120K,Blue,29,1,2,14315,Fourties
720668358,Existing Customer,59,Male,Uneducated,Single,$40K - $60K,Blue,46,3,3,1648,Fifties
778708533,Attrited Customer,26,Female,High School,Single,$40K - $60K,Blue,13,2,4,1730,Twenties
719649408,Existing Customer,46,Male,High School,Married,$60K - $80K,Blue,35,3,3,13768,Fourties
715457658,Existing Customer,29,Female,Graduate,Married,Unknown,Blue,19,3,4,1709,Twenties
711934308,Existing Customer,38,Male,Graduate,Single,$40K - $60K,Blue,19,2,3,1705,Thirties
781326483,Existing Customer,31,Male,Graduate,Divorced,$60K - $80K,Blue,25,1,2,8673,Thirties
712557708,Existing Customer,35,Male,High School,Married,$60K - $80K,Blue,21,2,2,6391,Thirties
789187908,Existing Customer,56,Male,Uneducated,Married,$80K - $120K,Blue,45,2,2,11102,Fifties
773297508,Existing Customer,34,Male,College,Married,$80K - $120K,Blue,28,1,3,24765,Thirties
716529258,Existing Customer,42,Male,Doctorate,Married,$80K - $120K,Blue,27,3,4,31864,Fourties
708242283,Existing Customer,29,Male,College,Single,$60K - $80K,Blue,36,3,2,5346,Twenties
789247458,Existing Customer,32,Male,Graduate,Single,$40K - $60K,Blue,21,2,3,2801,Thirties
717100833,Existing Customer,37,Female,High School,Married,Less than $40K,Blue,27,6,2,3148,Thirties
716870583,Existing Customer,36,Female,Unknown,Married,Less than $40K,Blue,36,5,3,2786,Thirties
719999508,Existing Customer,37,Male,Unknown,Married,$60K - $80K,Blue,24,1,2,11894,Thirties
721236408,Existing Customer,38,Male,Graduate,Married,$80K - $120K,Blue,29,3,3,7535,Thirties
720122808,Attrited Customer,52,Male,High School,Married,$60K - $80K,Silver,35,4,3,33180,Fifties
716882658,Existing Customer,62,Female,Graduate,Married,Less than $40K,Blue,51,2,4,2986,Sixties
713734758,Existing Customer,35,Female,Graduate,Married,Unknown,Blue,23,2,2,6729,Thirties
709085358,Existing Customer,36,Male,Graduate,Single,$60K - $80K,Blue,36,3,4,2601,Thirties
715785933,Existing Customer,54,Male,College,Married,$80K - $120K,Blue,45,3,0,3380,Fifties
717159858,Existing Customer,27,Male,High School,Single,$60K - $80K,Blue,18,2,2,2730,Twenties
713259858,Attrited Customer,26,Male,High School,Single,$40K - $60K,Blue,15,1,3,3324,Twenties
787516908,Existing Customer,56,Female,Graduate,Married,Less than $40K,Blue,45,3,3,2665,Fifties
711145008,Existing Customer,60,Female,Graduate,Married,$40K - $60K,Blue,47,3,2,5015,Sixties
715013733,Existing Customer,54,Male,Graduate,Married,$60K - $80K,Blue,36,3,3,6905,Fifties
717098208,Existing Customer,48,Male,Unknown,Married,$80K - $120K,Blue,41,2,2,5848,Fourties
737982408,Existing Customer,33,Male,College,Single,$80K - $120K,Blue,26,3,4,19136,Thirties
713216883,Existing Customer,64,Female,Unknown,Married,Less than $40K,Blue,55,3,4,3500,Sixties
709361058,Existing Customer,35,Male,Graduate,Married,$60K - $80K,Blue,24,1,3,7453,Thirties
710312658,Existing Customer,54,Female,Unknown,Married,Less than $40K,Blue,43,3,3,6266,Fifties
773383158,Existing Customer,29,Female,College,Single,Less than $40K,Blue,23,3,4,4945,Twenties
716053083,Attrited Customer,33,Male,Graduate,Married,$120K +,Blue,21,2,4,27992,Thirties
